Year,Round,Driver,GridPosition,TeamTier,QualifyingDelta,FP2_PaceDelta,DriverForm,Podium
2022,16,LEC,1,1,0.0,3.1074999999999875,0.4794871794871795,1
2022,16,RUS,2,1,1.3810000000000002,3.191999999999993,0.46923076923076923,1
2022,16,SAI,18,1,0.2680000000000007,0.0,0.4205128205128205,0
2022,16,HAM,19,1,1.3629999999999995,3.0619999999999976,0.4025641025641026,0
2022,16,PER,13,1,1.0450000000000017,3.220499999999987,0.4897435897435897,0
2022,16,NOR,3,1,1.4230000000000018,3.9099999999999966,0.2,0
2022,16,GAS,5,2,1.8490000000000038,3.660999999999987,0.046153846153846156,0
2022,16,DEV,8,3,2.3100000000000023,,0.0,0
2022,16,ZHO,9,3,1.8419999999999987,4.204999999999998,0.01282051282051282,0
2022,16,OCO,14,2,1.968999999999994,1.8469999999999942,0.16153846153846155,0
2022,16,MSC,17,3,2.843999999999994,,0.03076923076923077,0
2022,16,BOT,15,3,2.073999999999998,3.7864999999999895,0.11282051282051282,0
2022,16,TSU,20,2,1.8589999999999947,3.85799999999999,0.028205128205128206,0
2022,16,LAT,10,3,2.426000000000002,4.430999999999997,0.0,0
2022,16,MAG,16,3,2.747,4.35799999999999,0.04871794871794872,0
2022,16,RIC,4,1,1.6940000000000026,2.5544999999999902,0.041025641025641026,0
2022,16,STR,12,2,2.5870000000000033,2.239999999999995,0.01282051282051282,0
2022,16,ALO,6,2,1.7000000000000028,3.448999999999998,0.15128205128205127,0
2022,16,VET,11,2,2.4749999999999943,4.434999999999988,0.05128205128205128,0
2022,17,PER,2,1,0.02199999999999136,,0.4807692307692308,1
2022,17,LEC,1,1,0.0,,0.49278846153846156,1
2022,17,SAI,4,1,0.17099999999999227,2.5090000000000003,0.4230769230769231,1
2022,17,NOR,6,1,1.171999999999997,,0.20192307692307693,0
2022,17,RIC,16,1,6.813999999999993,,0.038461538461538464,0
2022,17,STR,11,2,4.798999999999992,2.501500000000007,0.01201923076923077,0
2022,17,VER,8,1,1.9829999999999899,,0.7668269230769231,0
2022,17,VET,13,2,4.967999999999989,2.9170000000000016,0.04807692307692308,0
2022,17,HAM,3,1,0.053999999999987836,3.3640000000000043,0.4014423076923077,0
2022,17,GAS,7,2,1.7989999999999924,4.0715,0.052884615384615384,0
2022,17,BOT,15,3,6.670999999999992,3.465500000000006,0.10576923076923077,0
2022,17,MAG,9,3,2.160999999999987,3.8060000000000116,0.04567307692307692,0
2022,17,MSC,12,3,4.957999999999998,5.672499999999999,0.028846153846153848,0
2022,17,RUS,20,1,4.599999999999994,2.003,0.47596153846153844,0
2022,17,TSU,10,2,2.570999999999998,0.0,0.026442307692307692,0
2022,17,OCO,17,2,6.924999999999997,5.423000000000002,0.15144230769230768,0
2022,17,ALB,18,3,7.572999999999993,3.7510000000000048,0.009615384615384616,0
2022,17,ALO,5,2,0.5539999999999878,2.660000000000011,0.14182692307692307,0
2022,17,LAT,19,3,8.11999999999999,6.204000000000008,0.0,0
2022,17,ZHO,14,3,5.962999999999994,2.1060000000000088,0.014423076923076924,0
2022,18,VER,1,1,0.0,1.5390000000000015,0.7352941176470589,1
2022,18,PER,4,1,0.40500000000000114,1.7579999999999956,0.5090497737556561,1
2022,18,LEC,2,1,0.009999999999990905,,0.504524886877828,1
2022,18,OCO,5,2,0.8610000000000042,,0.1425339366515837,0
2022,18,HAM,6,1,0.9569999999999936,4.3245000000000005,0.38235294117647056,0
2022,18,VET,9,2,1.25,1.6099999999999994,0.05429864253393665,0
